pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
China,MercadoLibre,Mayorista,Mujer,Lentes,Butorides striatus,2021.0,C4 2021,135254.68,9140,53.10,71824.17,63430.51
China,MercadoLibre,Grandes Almacenes,Mascotas,Vestimenta,Sylvicapra grimma,2021.0,C4 2021,122023.51,11714,38.04,46418.49,75605.02
China,Especial,Mayorista,Unisex,Calzado,Cacatua tenuirostris,2021.0,C4 2021,126379.45,6659,48.13,60825.17,65554.28
China,MercadoLibre,Grandes Almacenes,Hombre,Accesorios,Grus canadensis,2021.0,C4 2021,137062.29,5549,72.63,99555.11,37507.18
China,Mail,De proximidad,Mujer,Calzado,Dendrocygna viduata,2021.0,C4 2021,113224.97,9054,56.70,64195.32,49029.65
China,Website,Grandes Almacenes,Mascotas,Accesorios,Sus scrofa,2021.0,C4 2021,153273.39,17323,55.45,84987.95,68285.44
China,Representante,Grandes Almacenes,Hombre,Juguetes,Boselaphus tragocamelus,2021.0,C4 2021,135381.93,7315,38.51,52138.94,83242.99
China,Especial,Mayorista,Infantil,Vestimenta,Phoeniconaias minor,2021.0,C4 2021,121539.46,11494,68.96,83817.36,37722.10
China,Teléfono,De proximidad,Infantil,Accesorios,Phoenicopterus ruber,2021.0,C4 2021,146394.77,16944,59.09,86502.75,59892.02
China,Mail,Hipermercado,Adultos,Lentes,Megaderma spasma,2021.0,C4 2021,91106.89,7999,67.62,61607.98,29498.91
China,Teléfono,Especializado,Unisex,Juguetes,Eudyptula minor,2021.0,C4 2021,102317.85,13214,50.98,52166.50,50151.35
China,MercadoLibre,De proximidad,Mujer,Calzado,Odocoileus hemionus,2021.0,C4 2021,124734.66,9215,55.83,69641.72,55092.94
China,MercadoLibre,Especializado,Adultos,Calzado,Ovis canadensis,2021.0,C4 2021,129029.05,7816,30.45,39289.05,89740.00
China,Mail,Grandes Almacenes,Mujer,Vestimenta,Erinaceus frontalis,2021.0,C4 2021,127854.28,10957,57.06,72953.65,54900.63
China,Mail,De proximidad,Mujer,Lentes,Phalaropus lobatus,2021.0,C4 2021,123246.34,10672,54.14,66728.59,56517.75
China,Representante,Hipermercado,Mascotas,Juguetes,Butorides striatus,2021.0,C4 2021,127073.95,7287,51.90,65956.27,61117.68
China,Website,Especializado,Adultos,Vestimenta,Geococcyx californianus,2021.0,C4 2021,160906.37,16346,71.36,114816.34,46090.03
China,MercadoLibre,Hipermercado,Unisex,Calzado,unavailable,2021.0,C4 2021,157061.36,7923,34.98,54937.98,102123.38
China,Teléfono,Hipermercado,Hombre,Lentes,Eolophus roseicapillus,2021.0,C4 2021,153148.43,16628,53.92,82572.48,70575.95
China,Representante,De proximidad,Unisex,Lentes,Larus novaehollandiae,2021.0,C4 2021,137108.93,1975,68.55,93990.78,43118.15
China,Mail,Hipermercado,Adultos,Lentes,Pavo cristatus,2021.0,C4 2021,165843.37,14864,37.57,62308.77,103534.60
China,Website,Especializado,Mujer,Calzado,Paraxerus cepapi,2021.0,C4 2021,114171.03,11833,36.11,41227.44,72943.59
China,Teléfono,Hipermercado,Infantil,Joyas,Pavo cristatus,2021.0,C4 2021,149007.20,2157,58.61,87337.50,61669.70
China,Mail,Especializado,Adultos,Calzado,Dusicyon thous,2021.0,C4 2021,141355.85,15976,38.61,54575.58,86780.27
China,Especial,Mayorista,Mujer,Joyas,Bassariscus astutus,2021.0,C4 2021,116233.41,11064,50.67,58889.82,57343.59
China,Mail,Mayorista,Adultos,Lentes,Cyrtodactylus louisiadensis,2021.0,C4 2021,150875.50,4886,58.65,88490.75,62384.75
China,Teléfono,Especializado,Hombre,Joyas,Meles meles,2021.0,C4 2021,151164.79,6611,24.76,37421.81,113742.98
China,MercadoLibre,De proximidad,Mujer,Accesorios,Sus scrofa,2021.0,C4 2021,149493.77,9402,25.45,38040.84,111452.93
China,Mail,Especializado,Mascotas,Joyas,Lasiorhinus latifrons,2021.0,C4 2021,110001.05,10049,69.94,76930.67,33070.38
China,Teléfono,Especializado,Mujer,Lentes,Eolophus roseicapillus,2021.0,C4 2021,153284.05,11586,71.63,109792.94,43491.11
China,Representante,Hipermercado,Infantil,Accesorios,Phoenicopterus ruber,2021.0,C4 2021,147106.41,2328,60.42,88878.56,58227.85
China,Teléfono,De proximidad,Adultos,Joyas,Colobus guerza,2021.0,C4 2021,182506.73,10450,56.21,102590.85,79915.88
China,Website,Hipermercado,Adultos,Calzado,Camelus dromedarius,2021.0,C4 2021,121649.08,11977,36.77,44736.45,76912.63
China,Teléfono,Especializado,Infantil,Vestimenta,Diomedea irrorata,2021.0,C4 2021,112540.29,6812,42.53,47863.85,64676.44
China,Mail,Mayorista,Mujer,Juguetes,Dusicyon thous,2021.0,C4 2021,96147.22,11730,52.17,50157.02,45990.20
China,MercadoLibre,De proximidad,Mujer,Juguetes,Anitibyx armatus,2021.0,C4 2021,179844.96,4449,28.74,51688.00,128156.96
China,Website,De proximidad,Mascotas,Calzado,Antilocapra americana,2021.0,C4 2021,104248.88,11655,26.95,28090.10,76158.78
China,Representante,Hipermercado,Mascotas,Juguetes,Orcinus orca,2021.0,C4 2021,101640.32,13291,39.60,40244.96,61395.36
China,MercadoLibre,Mayorista,Infantil,Vestimenta,Sylvicapra grimma,2021.0,C4 2021,159078.03,9072,35.81,56967.05,102110.98
China,Mail,Especializado,Adultos,Calzado,Sylvilagus floridanus,2021.0,C4 2021,166504.24,10243,38.29,63753.71,102750.53
China,MercadoLibre,Especializado,Adultos,Juguetes,Tamandua tetradactyla,2021.0,C4 2021,93059.09,2641,70.23,65357.70,27701.39
China,Teléfono,De proximidad,Infantil,Vestimenta,Naja haje,2021.0,C4 2021,120342.80,11794,55.53,66827.16,53515.64
China,Especial,Especializado,Mujer,Joyas,Tiliqua scincoides,2021.0,C4 2021,116214.20,16162,41.35,48057.00,68157.20
China,Teléfono,Especializado,Mujer,Juguetes,Hyaena hyaena,2021.0,C4 2021,141468.04,2476,31.02,43888.41,97579.63
China,Mail,Especializado,Mujer,Accesorios,Lamprotornis nitens,2021.0,C4 2021,137848.53,15323,62.77,86521.85,51326.68
China,Representante,Mayorista,Infantil,Lentes,Francolinus swainsonii,2021.0,C4 2021,162299.72,4106,60.01,97396.20,64903.52
China,Mail,Mayorista,Hombre,Calzado,Antilocapra americana,2021.0,C4 2021,90590.28,13916,34.12,30905.69,59684.59
China,Mail,Grandes Almacenes,Mascotas,Joyas,Bassariscus astutus,2021.0,C4 2021,115439.90,15983,57.62,66514.77,48925.13
China,Teléfono,Grandes Almacenes,Unisex,Joyas,Dusicyon thous,2021.0,C4 2021,162295.76,4364,54.08,87772.74,74523.02
China,MercadoLibre,Mayorista,Adultos,Lentes,Megaderma spasma,2021.0,C4 2021,115159.52,11256,49.48,56981.10,58178.42
China,Especial,Hipermercado,Infantil,Lentes,Francolinus swainsonii,2021.0,C4 2021,119806.62,7188,45.10,54034.81,65771.81
China,Representante,Grandes Almacenes,Adultos,Vestimenta,Platalea leucordia,2021.0,C4 2021,177905.23,1930,59.94,106635.57,71269.66
China,Website,Grandes Almacenes,Mujer,Lentes,Butorides striatus,2021.0,C4 2021,132966.97,12914,57.73,76764.00,56202.97
China,Website,Hipermercado,Mujer,Juguetes,Speotyte cuniculata,2021.0,C4 2021,131002.26,17379,24.81,32505.58,98496.68
China,Representante,Hipermercado,Adultos,Vestimenta,Falco mexicanus,2021.0,C4 2021,101758.54,12648,33.11,33695.02,68063.52
China,Especial,Grandes Almacenes,Infantil,Vestimenta,Naja haje,2021.0,C4 2021,149354.17,2872,53.18,79425.21,69928.96
China,Especial,Especializado,Unisex,Joyas,Bassariscus astutus,2021.0,C4 2021,141312.13,16208,67.48,95351.52,45960.61
China,Teléfono,Especializado,Adultos,Lentes,Theropithecus gelada,2021.0,C4 2021,133493.41,712,43.72,58368.69,75124.72
China,Website,De proximidad,Mascotas,Juguetes,Bison bison,2021.0,C4 2021,122992.47,14096,28.82,35446.04,87546.43
China,Mail,Grandes Almacenes,Mascotas,Joyas,Lasiorhinus latifrons,2021.0,C4 2021,174343.43,11571,31.23,54453.49,119889.94
China,MercadoLibre,Grandes Almacenes,Mascotas,Accesorios,Anthropoides paradisea,2021.0,C4 2021,92054.66,14216,51.51,47418.45,44636.21
China,Teléfono,Hipermercado,Unisex,Joyas,Meles meles,2021.0,C4 2021,116291.42,17014,59.40,69080.99,47210.43
China,Especial,Hipermercado,Infantil,Joyas,Ammospermophilus nelsoni,2021.0,C4 2021,153051.33,6601,26.27,40213.63,112837.70
China,Mail,Grandes Almacenes,Mascotas,Lentes,Phalaropus lobatus,2021.0,C4 2021,115605.28,6661,40.95,47343.19,68262.09
China,Representante,Mayorista,Infantil,Juguetes,Hyaena hyaena,2021.0,C4 2021,130557.84,6457,60.11,78474.42,52083.42
China,MercadoLibre,De proximidad,Mascotas,Joyas,Coluber constrictor,2021.0,C4 2021,107315.39,14639,52.55,56399.13,50916.26
China,Mail,De proximidad,Hombre,Vestimenta,Phoeniconaias minor,2021.0,C4 2021,160707.55,9383,45.76,73542.76,87164.79
China,Teléfono,De proximidad,Infantil,Accesorios,Sus scrofa,2021.0,C4 2021,172308.86,3639,65.75,113296.75,59012.11
China,MercadoLibre,Hipermercado,Adultos,Accesorios,Dasyurus viverrinus,2021.0,C4 2021,131012.00,5497,50.42,66051.25,64960.75
China,Mail,De proximidad,Unisex,Calzado,Odocoileus hemionus,2021.0,C4 2021,155972.73,14899,56.20,87662.54,68310.19
China,Mail,Especializado,Infantil,Lentes,Limnocorax flavirostra,2021.0,C4 2021,136313.80,11607,48.19,65684.02,70629.78
China,MercadoLibre,De proximidad,Unisex,Juguetes,Boselaphus tragocamelus,2021.0,C4 2021,116533.82,2039,56.73,66111.50,50422.32
China,Website,Especializado,Hombre,Accesorios,Grus canadensis,2021.0,C4 2021,113951.31,5907,54.92,62578.11,51373.20
China,MercadoLibre,De proximidad,Mascotas,Juguetes,Boselaphus tragocamelus,2021.0,C4 2021,101292.09,11959,43.72,44284.21,57007.88
China,MercadoLibre,De proximidad,Unisex,Lentes,Megaderma spasma,2021.0,C4 2021,172428.03,5512,37.75,65099.92,107328.11
China,Especial,Grandes Almacenes,Unisex,Vestimenta,Junonia genoveua,2021.0,C4 2021,119789.54,14621,71.35,85467.71,34321.83
China,Especial,Hipermercado,Mujer,Juguetes,Boselaphus tragocamelus,2021.0,C4 2021,108728.81,1191,66.88,72712.92,36015.89
China,Representante,Especializado,Infantil,Vestimenta,Ninox superciliaris,2021.0,C4 2021,160777.61,4132,48.00,77165.70,83611.91
China,Especial,Especializado,Adultos,Joyas,Tiliqua scincoides,2021.0,C4 2021,100504.40,2663,34.08,34256.24,66248.16
China,Mail,Mayorista,Adultos,Calzado,Oreamnos americanus,2021.0,C4 2021,144149.37,13362,50.69,73062.48,71086.89
China,Especial,Hipermercado,Hombre,Vestimenta,Geococcyx californianus,2021.0,C4 2021,109832.53,14826,69.52,76353.12,33479.41
China,Website,Especializado,Mujer,Joyas,Pavo cristatus,2021.0,C4 2021,101204.04,7218,39.50,39979.99,61224.05
China,Representante,Especializado,Infantil,Joyas,Colobus guerza,2021.0,C4 2021,177370.85,8311,25.61,45419.59,131951.26
China,Representante,Especializado,Unisex,Juguetes,Speotyte cuniculata,2021.0,C4 2021,158052.55,16291,70.72,111779.17,46273.38
China,Especial,Mayorista,Mascotas,Joyas,Ammospermophilus nelsoni,2021.0,C4 2021,170600.77,7345,34.02,58044.07,112556.70
China,Website,Especializado,Unisex,Vestimenta,Crax sp.,2021.0,C4 2021,168397.95,6729,47.16,79423.37,88974.58
China,Representante,Hipermercado,Hombre,Calzado,Myiarchus tuberculifer,2021.0,C4 2021,121843.90,15061,38.83,47312.12,74531.78
China,Especial,Grandes Almacenes,Mujer,Calzado,Dasyurus maculatus,2021.0,C4 2021,119537.03,6573,55.86,66769.46,52767.57
China,Representante,De proximidad,Unisex,Vestimenta,Junonia genoveua,2021.0,C4 2021,176858.35,13621,33.23,58778.49,118079.86
China,Especial,De proximidad,Mujer,Juguetes,Spermophilus tridecemlineatus,2021.0,C4 2021,97360.44,6164,50.82,49477.67,47882.77
China,MercadoLibre,Grandes Almacenes,Mascotas,Vestimenta,Crotaphytus collaris,2021.0,C4 2021,138593.25,3509,59.60,82596.80,55996.45
China,Especial,De proximidad,Mujer,Calzado,Heloderma horridum,2021.0,C4 2021,170697.86,8994,55.10,94050.93,76646.93
China,Teléfono,Grandes Almacenes,Mascotas,Lentes,Francolinus swainsonii,2021.0,C4 2021,141193.36,7588,32.55,45964.99,95228.37
China,Representante,Grandes Almacenes,Infantil,Juguetes,Hyaena hyaena,2021.0,C4 2021,158765.08,13339,69.77,110766.70,47998.38
China,Especial,Hipermercado,Adultos,Lentes,Otaria flavescens,2021.0,C4 2021,91092.29,1237,29.30,26690.38,64401.91
China,Especial,De proximidad,Mascotas,Juguetes,Chordeiles minor,2021.0,C4 2021,93107.66,16800,31.78,29592.15,63515.51
China,Especial,De proximidad,Mujer,Juguetes,Butorides striatus,2021.0,C4 2021,143366.61,5056,36.10,51749.75,91616.86
China,MercadoLibre,Hipermercado,Unisex,Joyas,Meles meles,2021.0,C4 2021,153352.60,7712,44.82,68737.26,84615.34
China,Website,Grandes Almacenes,Hombre,Accesorios,Phoenicopterus ruber,2021.0,C4 2021,124160.90,17340,31.54,39159.20,85001.70
China,Website,Especializado,Infantil,Calzado,Myiarchus tuberculifer,2021.0,C4 2021,120263.78,16338,67.92,81680.19,38583.59
China,Representante,Mayorista,Hombre,Joyas,Ammospermophilus nelsoni,2021.0,C4 2021,110918.72,16072,47.79,53012.78,57905.94
China,Representante,Especializado,Unisex,Accesorios,Grus canadensis,2021.0,C4 2021,129062.84,14368,73.82,95278.80,33784.04
China,Teléfono,Grandes Almacenes,Mascotas,Joyas,Colobus guerza,2021.0,C4 2021,134046.21,11800,37.29,49981.65,84064.56
China,Representante,Hipermercado,Mujer,Calzado,Ceratotherium simum,2021.0,C4 2021,184756.83,17015,43.48,80327.92,104428.91
China,Teléfono,Especializado,Mascotas,Calzado,Paraxerus cepapi,2021.0,C4 2021,91368.67,2561,48.16,44004.78,47363.89
China,Mail,Mayorista,Hombre,Vestimenta,Diomedea irrorata,2021.0,C4 2021,159706.55,7781,51.14,81672.61,78033.94
China,MercadoLibre,De proximidad,Infantil,Vestimenta,Eolophus roseicapillus,2021.0,C4 2021,128944.90,1906,59.40,76593.48,52351.42
China,Teléfono,De proximidad,Unisex,Joyas,Ammospermophilus nelsoni,2021.0,C4 2021,174449.16,867,71.81,125269.67,49179.49
China,MercadoLibre,Especializado,Mascotas,Joyas,Anthropoides paradisea,2021.0,C4 2021,175489.00,7973,68.64,120462.93,55026.07
China,Teléfono,Grandes Almacenes,Adultos,Calzado,Myiarchus tuberculifer,2021.0,C4 2021,132632.96,15151,31.92,42335.22,90297.74
China,Especial,Grandes Almacenes,Mujer,Juguetes,Chordeiles minor,2021.0,C4 2021,140155.05,5732,52.55,73648.21,66506.84
China,Especial,Hipermercado,Hombre,Lentes,Amphibolurus barbatus,2021.0,C4 2021,124788.74,3489,45.33,56564.43,68224.31
China,MercadoLibre,Especializado,Infantil,Lentes,Cyrtodactylus louisiadensis,2021.0,C4 2021,152959.53,7943,62.12,95018.93,57940.60
China,Mail,Especializado,Mujer,Calzado,Antilocapra americana,2021.0,C4 2021,184394.06,8024,31.96,58924.08,125469.98
China,Teléfono,Grandes Almacenes,Mascotas,Accesorios,Eremophila alpestris,2021.0,C4 2021,126461.87,12189,54.96,69506.14,56955.73
China,MercadoLibre,Hipermercado,Hombre,Vestimenta,Crax sp.,2021.0,C4 2021,108317.53,6788,30.43,32961.16,75356.37
China,MercadoLibre,Grandes Almacenes,Mujer,Vestimenta,Chordeiles minor,2021.0,C4 2021,139215.74,1623,31.84,44332.91,94882.83
China,Teléfono,Especializado,Hombre,Accesorios,Spermophilus parryii,2021.0,C4 2021,128049.27,1762,44.09,56459.30,71589.97
China,Website,De proximidad,Mascotas,Lentes,Francolinus swainsonii,2021.0,C4 2021,91824.29,4445,42.34,38875.62,52948.67
China,MercadoLibre,Especializado,Hombre,Joyas,Pavo cristatus,2021.0,C4 2021,152324.99,10411,40.49,61672.83,90652.16
China,Especial,Especializado,Hombre,Calzado,Ceratotherium simum,2021.0,C4 2021,138567.96,4721,31.93,44245.18,94322.78
China,Especial,Hipermercado,Adultos,Vestimenta,Chordeiles minor,2021.0,C4 2021,165930.25,3939,46.85,77731.13,88199.12
China,MercadoLibre,De proximidad,Hombre,Calzado,Sylvilagus floridanus,2021.0,C4 2021,178445.68,13996,75.32,134403.28,44042.40
China,Representante,Mayorista,Mascotas,Accesorios,Zosterops pallidus,2021.0,C4 2021,140648.50,5340,64.55,90791.33,49857.17
China,Teléfono,Mayorista,Mascotas,Calzado,Dusicyon thous,2021.0,C4 2021,103010.13,2145,50.00,51506.52,51503.61
China,Mail,Grandes Almacenes,Hombre,Lentes,Gazella thompsonii,2021.0,C4 2021,95699.14,10829,74.40,71197.40,24501.74
China,Especial,Especializado,Mujer,Accesorios,Zosterops pallidus,2021.0,C4 2021,97526.13,15881,42.41,41358.23,56167.90
China,Teléfono,Especializado,Mascotas,Juguetes,Chordeiles minor,2021.0,C4 2021,113375.70,15236,56.31,63845.34,49530.36
China,Representante,Mayorista,Unisex,Vestimenta,Eolophus roseicapillus,2021.0,C4 2021,150537.85,16659,48.85,73532.08,77005.77
China,Website,Especializado,Hombre,Vestimenta,Crax sp.,2021.0,C4 2021,96207.93,11219,26.05,25066.44,71141.49
China,Representante,Especializado,Unisex,Joyas,Meles meles,2021.0,C4 2021,112447.81,17288,35.94,40408.81,72039.00
China,Website,Mayorista,Mascotas,Joyas,Pavo cristatus,2021.0,C4 2021,163129.74,8010,47.58,77609.56,85520.18
China,Representante,Especializado,Unisex,Calzado,Ceratotherium simum,2021.0,C4 2021,122675.16,5893,59.42,72895.43,49779.73
China,Especial,Grandes Almacenes,Mujer,Calzado,Zosterops pallidus,2021.0,C4 2021,157273.14,1024,70.39,110699.48,46573.66
China,Website,Hipermercado,Mascotas,Calzado,Hyaena brunnea,2021.0,C4 2021,160494.64,3950,42.60,68371.16,92123.48
China,Mail,Hipermercado,Adultos,Accesorios,Zosterops pallidus,2021.0,C4 2021,172440.67,3453,35.91,61922.03,110518.64
China,Especial,Grandes Almacenes,Adultos,Lentes,Cyrtodactylus louisiadensis,2021.0,C4 2021,131604.93,16127,54.20,71332.38,60272.55
China,Especial,De proximidad,Mujer,Lentes,Equus hemionus,2021.0,C4 2021,171881.60,4778,48.00,82502.13,89379.47
China,Website,De proximidad,Hombre,Lentes,Mazama gouazoubira,2021.0,C4 2021,154853.72,16393,36.42,56393.38,98460.34
China,Representante,Hipermercado,Infantil,Lentes,unavailable,2021.0,C4 2021,155006.07,6483,60.80,94251.11,60754.96
China,Teléfono,Mayorista,Mascotas,Lentes,Otaria flavescens,2021.0,C4 2021,175431.39,14593,27.58,48383.84,127047.55
China,Teléfono,Hipermercado,Mujer,Accesorios,Carduelis pinus,2021.0,C4 2021,104098.04,13133,73.56,76575.62,27522.42
China,Especial,Grandes Almacenes,Mujer,Joyas,Colobus guerza,2021.0,C4 2021,155128.37,613,62.64,97174.41,57953.96
China,Website,Hipermercado,Mujer,Calzado,Tayassu pecari,2021.0,C4 2021,126580.91,6011,56.23,71182.42,55398.49
China,MercadoLibre,Especializado,Unisex,Lentes,Theropithecus gelada,2021.0,C4 2021,112454.55,11096,26.10,29349.96,83104.59
China,Website,Mayorista,Infantil,Lentes,Larus novaehollandiae,2021.0,C4 2021,129088.58,16742,74.67,96396.18,32692.40
China,Website,Hipermercado,Unisex,Juguetes,Tursiops truncatus,2021.0,C4 2021,114448.27,10915,43.98,50335.53,64112.74
China,Website,Hipermercado,Mujer,Juguetes,Speotyte cuniculata,2021.0,C4 2021,159365.54,13998,33.99,54162.24,105203.30
China,Mail,Hipermercado,Unisex,Joyas,Macropus rufogriseus,2021.0,C4 2021,157031.78,2912,36.37,57116.01,99915.77
China,Website,De proximidad,Unisex,Lentes,Mazama gouazoubira,2021.0,C4 2021,160016.81,12178,51.21,81948.43,78068.38
China,Especial,Especializado,Mujer,Juguetes,Eudyptula minor,2021.0,C4 2021,127979.81,13081,45.03,57628.18,70351.63
China,MercadoLibre,Especializado,Mascotas,Accesorios,Sciurus vulgaris,2021.0,C4 2021,172401.95,3760,64.88,111856.48,60545.47
China,Teléfono,Hipermercado,Hombre,Lentes,Theropithecus gelada,2021.0,C4 2021,112171.82,3592,32.33,36261.95,75909.87
China,Teléfono,Grandes Almacenes,Mascotas,Juguetes,Dusicyon thous,2021.0,C4 2021,112540.43,4626,50.15,56441.43,56099.00
China,Mail,Mayorista,Adultos,Lentes,Otaria flavescens,2021.0,C4 2021,161841.43,7688,35.67,57726.55,104114.88
China,Especial,Mayorista,Adultos,Accesorios,Pseudalopex gymnocercus,2021.0,C4 2021,174752.85,15482,44.72,78141.02,96611.83
China,Teléfono,Mayorista,Mascotas,Calzado,Camelus dromedarius,2021.0,C4 2021,105678.68,17371,64.35,68003.65,37675.03
China,Website,Hipermercado,Mascotas,Juguetes,Orcinus orca,2021.0,C4 2021,132324.10,15352,72.16,95479.15,36844.95
China,Mail,Especializado,Adultos,Lentes,Corvus albus,2021.0,C4 2021,156759.24,11234,27.52,43133.08,113626.16
China,Representante,Especializado,Infantil,Accesorios,Dasyurus viverrinus,2021.0,C4 2021,127678.86,1986,59.93,76513.04,51165.82
China,Website,De proximidad,Mascotas,Lentes,Phalacrocorax carbo,2021.0,C4 2021,105336.00,15610,30.95,32598.42,72737.58
China,Website,Mayorista,Adultos,Lentes,Otaria flavescens,2021.0,C4 2021,151573.18,4003,47.43,71891.78,79681.40
China,Especial,Hipermercado,Mujer,Accesorios,Genetta genetta,2021.0,C4 2021,119252.44,17160,74.46,88800.45,30451.99
China,Teléfono,Hipermercado,Unisex,Juguetes,Hyaena hyaena,2021.0,C4 2021,101854.36,5654,29.55,30099.67,71754.69
China,Website,Grandes Almacenes,Mujer,Joyas,Macropus rufogriseus,2021.0,C4 2021,120971.48,3905,64.04,77471.83,43499.65
China,Mail,De proximidad,Mascotas,Calzado,Colaptes campestroides,2021.0,C4 2021,97243.67,3351,27.01,26267.76,70975.91
China,Website,De proximidad,Unisex,Accesorios,Sarcophilus harrisii,2021.0,C4 2021,99820.61,4873,51.82,51723.90,48096.71
China,Teléfono,Hipermercado,Adultos,Lentes,Butorides striatus,2021.0,C4 2021,108011.90,6433,37.45,40447.99,67563.91
China,Especial,Especializado,Mujer,Juguetes,Bison bison,2021.0,C4 2021,108126.11,1339,70.13,75823.53,32302.58
China,Mail,De proximidad,Infantil,Lentes,Eolophus roseicapillus,2021.0,C4 2021,104737.23,14239,70.43,73766.01,30971.22
China,Website,Grandes Almacenes,Hombre,Juguetes,Anhinga rufa,2021.0,C4 2021,134097.68,7878,33.86,45399.56,88698.12
China,MercadoLibre,Mayorista,Mujer,Juguetes,Isoodon obesulus,2021.0,C4 2021,118172.77,11656,34.46,40721.94,77450.83
China,Especial,De proximidad,Hombre,Juguetes,Orcinus orca,2021.0,C4 2021,174555.28,7038,30.22,52745.55,121809.73
China,Representante,Hipermercado,Adultos,Accesorios,Spermophilus parryii,2021.0,C4 2021,146255.76,13725,72.15,105523.27,40732.49
China,Website,Mayorista,Unisex,Lentes,Limnocorax flavirostra,2021.0,C4 2021,143833.02,11299,56.42,81153.80,62679.22
China,Especial,Hipermercado,Mascotas,Calzado,Zosterops pallidus,2021.0,C4 2021,173104.47,13065,70.00,121165.45,51939.02
China,Website,Hipermercado,Hombre,Joyas,Colobus guerza,2021.0,C4 2021,148032.87,8586,62.68,92781.67,55251.20
China,Website,Grandes Almacenes,Unisex,Juguetes,Bison bison,2021.0,C4 2021,94759.72,10131,55.34,52436.52,42323.20
China,Representante,Mayorista,Mascotas,Vestimenta,Chordeiles minor,2021.0,C4 2021,171292.03,6079,75.32,129012.07,42279.96
China,Representante,Grandes Almacenes,Mujer,Calzado,Antilope cervicapra,2021.0,C4 2021,172042.66,15417,40.83,70249.94,101792.72
China,Teléfono,De proximidad,Unisex,Accesorios,Sus scrofa,2021.0,C4 2021,127287.36,6515,54.83,69791.52,57495.84
China,Teléfono,De proximidad,Adultos,Joyas,Meles meles,2021.0,C4 2021,114835.25,15393,24.76,28431.72,86403.53
China,Representante,Hipermercado,Adultos,Calzado,Cacatua tenuirostris,2021.0,C4 2021,183618.46,8277,41.94,77017.13,106601.33
China,MercadoLibre,Grandes Almacenes,Hombre,Vestimenta,Sylvicapra grimma,2021.0,C4 2021,168654.97,10726,53.56,90334.34,78320.63
China,Especial,De proximidad,Adultos,Calzado,Ardea cinerea,2021.0,C4 2021,167730.51,8894,43.40,72794.52,94935.99
China,Teléfono,Hipermercado,Infantil,Juguetes,Boselaphus tragocamelus,2021.0,C4 2021,95703.60,13989,44.03,42141.48,53562.12
China,Teléfono,De proximidad,Mujer,Lentes,Pavo cristatus,2021.0,C4 2021,183520.62,11536,41.94,76972.76,106547.86
China,Teléfono,Grandes Almacenes,Adultos,Accesorios,Phoenicopterus ruber,2021.0,C4 2021,170704.08,12387,55.15,94149.65,76554.43
China,Representante,Grandes Almacenes,Infantil,Lentes,Larus novaehollandiae,2021.0,C4 2021,109083.24,14483,49.01,53463.68,55619.56
China,MercadoLibre,Especializado,Infantil,Lentes,Otaria flavescens,2021.0,C4 2021,126088.41,843,72.75,91733.13,34355.28
China,Representante,De proximidad,Mujer,Vestimenta,Dusicyon thous,2021.0,C4 2021,145621.38,5950,51.99,75711.59,69909.79
China,Website,De proximidad,Mascotas,Accesorios,Galictis vittata,2021.0,C4 2021,125130.58,6816,29.71,37175.11,87955.47
China,Especial,Mayorista,Unisex,Calzado,Genetta genetta,2021.0,C4 2021,120345.65,17368,70.25,84546.46,35799.19
China,Mail,De proximidad,Mujer,Vestimenta,Crotaphytus collaris,2021.0,C4 2021,171979.01,17253,51.69,88889.44,83089.57
China,Especial,Mayorista,Adultos,Lentes,Theropithecus gelada,2021.0,C4 2021,117859.48,17179,28.56,33658.87,84200.61
China,Especial,Hipermercado,Unisex,Joyas,Rhea americana,2021.0,C4 2021,125620.85,14538,27.20,34163.42,91457.43
China,Website,Mayorista,Unisex,Lentes,Limnocorax flavirostra,2021.0,C4 2021,116864.67,4731,47.35,55334.88,61529.79
China,Representante,Grandes Almacenes,Adultos,Lentes,Cygnus atratus,2021.0,C4 2021,118572.76,1704,50.10,59410.05,59162.71
China,Mail,Grandes Almacenes,Mujer,Calzado,Genetta genetta,2021.0,C4 2021,95626.72,1454,45.31,43326.76,52299.96
China,Representante,Especializado,Infantil,Calzado,Hymenolaimus malacorhynchus,2021.0,C4 2021,142165.39,12341,74.57,106010.91,36154.48
China,Mail,Hipermercado,Adultos,Accesorios,Tetracerus quadricornis,2021.0,C4 2021,131774.91,5709,29.70,39132.68,92642.23
China,Representante,Mayorista,Unisex,Juguetes,Eudyptula minor,2021.0,C4 2021,181531.91,3980,37.56,68188.12,113343.79
China,Mail,Especializado,Mujer,Calzado,Colaptes campestroides,2021.0,C4 2021,177397.65,8583,45.00,79827.81,97569.84
China,Representante,Grandes Almacenes,Mujer,Lentes,Theropithecus gelada,2021.0,C4 2021,97300.51,9706,62.70,61002.64,36297.87
China,MercadoLibre,Especializado,Mujer,Joyas,Dusicyon thous,2021.0,C4 2021,163125.86,652,74.19,121024.36,42101.50
China,Representante,Hipermercado,Mujer,Accesorios,Galictis vittata,2021.0,C4 2021,159042.99,927,70.85,112683.44,46359.55
China,Teléfono,De proximidad,Infantil,Vestimenta,Eolophus roseicapillus,2021.0,C4 2021,185264.16,13642,28.04,51940.30,133323.86
