pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
Kazakhstan,Teléfono,Especializado,Mujer,Lentes,Limnocorax flavirostra,2021,C2 2021,"$180.318,52","15.136,0","36,35%","$65.545,42","$114.773,10"
Kazakhstan,Teléfono,Grandes Almacenes,Unisex,Accesorios,Phoenicopterus ruber,2021,C2 2021,"$92.149,40","11.495,0","59,01%","$54.378,79","$37.770,61"
Kazakhstan,Representante,De proximidad,Hombre,Lentes,Pavo cristatus,2021,C2 2021,"$143.686,51","2.376,0","32,76%","$47.066,38","$96.620,13"
Kazakhstan,Teléfono,Especializado,Adultos,Accesorios,Zosterops pallidus,2021,C2 2021,"$120.812,43","1.392,0","28,08%","$33.923,90","$86.888,53"
Kazakhstan,MercadoLibre,De proximidad,Mujer,Lentes,unavailable,2021,C2 2021,"$141.952,38","16.888,0","40,46%","$57.436,18","$84.516,20"
Kazakhstan,MercadoLibre,Hipermercado,Unisex,Joyas,Macropus rufogriseus,2021,C2 2021,"$162.116,84","11.725,0","37,61%","$60.975,06","$101.141,78"
Kazakhstan,Mail,Mayorista,Infantil,Vestimenta,Phylurus milli,2021,C2 2021,"$112.603,12","12.348,0","56,05%","$63.109,32","$49.493,80"
Kazakhstan,MercadoLibre,Especializado,Adultos,Lentes,Cygnus atratus,2021,C2 2021,"$132.625,41","703,0","58,65%","$77.788,84","$54.836,57"
Kazakhstan,Representante,Grandes Almacenes,Infantil,Calzado,Paraxerus cepapi,2021,C2 2021,"$96.867,01","1.154,0","63,93%","$61.928,53","$34.938,48"
Kazakhstan,MercadoLibre,Mayorista,Adultos,Lentes,Dicrurus adsimilis,2021,C2 2021,"$128.766,65","1.813,0","46,19%","$59.473,92","$69.292,73"
Kazakhstan,Website,Especializado,Adultos,Calzado,Sylvilagus floridanus,2021,C2 2021,"$116.247,65","6.142,0","63,35%","$73.639,55","$42.608,10"
Kazakhstan,Teléfono,De proximidad,Adultos,Accesorios,Phoenicopterus ruber,2021,C2 2021,"$94.285,28","4.807,0","31,41%","$29.613,73","$64.671,55"
Kazakhstan,MercadoLibre,Hipermercado,Infantil,Lentes,Cygnus atratus,2021,C2 2021,"$178.560,86","1.377,0","61,02%","$108.966,50","$69.594,36"
Kazakhstan,Teléfono,Especializado,Adultos,Juguetes,Tamandua tetradactyla,2021,C2 2021,"$95.352,07","3.320,0","33,88%","$32.302,30","$63.049,77"
Kazakhstan,Representante,Grandes Almacenes,Hombre,Accesorios,Genetta genetta,2021,C2 2021,"$92.030,91","7.058,0","70,78%","$65.138,22","$26.892,69"
Kazakhstan,Website,De proximidad,Hombre,Juguetes,Boselaphus tragocamelus,2021,C2 2021,"$181.434,28","11.075,0","49,13%","$89.140,42","$92.293,86"
Kazakhstan,Website,Hipermercado,Unisex,Lentes,Equus hemionus,2021,C2 2021,"$96.262,97","2.210,0","50,13%","$48.259,36","$48.003,61"
Kazakhstan,Teléfono,Hipermercado,Infantil,Vestimenta,Eolophus roseicapillus,2021,C2 2021,"$159.102,13","12.590,0","54,70%","$87.028,97","$72.073,16"
Kazakhstan,Teléfono,Especializado,Mascotas,Calzado,Genetta genetta,2021,C2 2021,"$152.689,14","12.542,0","61,93%","$94.556,90","$58.132,24"
Kazakhstan,MercadoLibre,De proximidad,Infantil,Vestimenta,Crax sp.,2021,C2 2021,"$164.786,51","16.687,0","55,85%","$92.037,85","$72.748,66"
Kazakhstan,Mail,De proximidad,Mascotas,Calzado,Colaptes campestroides,2021,C2 2021,"$107.486,46","16.021,0","53,21%","$57.195,30","$50.291,16"
Kazakhstan,Teléfono,Hipermercado,Unisex,Lentes,Amphibolurus barbatus,2021,C2 2021,"$128.172,06","8.068,0","43,79%","$56.129,53","$72.042,53"
Kazakhstan,Representante,Especializado,Hombre,Juguetes,Chordeiles minor,2021,C2 2021,"$180.801,91","5.447,0","57,40%","$103.783,19","$77.018,72"
Kazakhstan,Mail,Especializado,Adultos,Lentes,Amphibolurus barbatus,2021,C2 2021,"$151.657,72","883,0","51,37%","$77.900,53","$73.757,19"
Kazakhstan,Representante,Especializado,Hombre,Vestimenta,Meles meles,2021,C2 2021,"$174.054,44","11.819,0","42,25%","$73.542,35","$100.512,09"
Kazakhstan,MercadoLibre,Hipermercado,Infantil,Accesorios,Eremophila alpestris,2021,C2 2021,"$182.431,95","10.772,0","31,92%","$58.234,73","$124.197,22"
Kazakhstan,Mail,Hipermercado,Hombre,Accesorios,Spermophilus parryii,2021,C2 2021,"$120.190,69","3.722,0","46,78%","$56.219,48","$63.971,21"
Kazakhstan,Especial,Especializado,Mujer,Joyas,Coluber constrictor,2021,C2 2021,"$155.292,00","5.438,0","61,38%","$95.320,40","$59.971,60"
Kazakhstan,Especial,De proximidad,Mujer,Juguetes,Anitibyx armatus,2021,C2 2021,"$94.747,38","11.111,0","26,35%","$24.969,34","$69.778,04"
Kazakhstan,Especial,Especializado,Adultos,Juguetes,Hyaena hyaena,2021,C2 2021,"$105.559,03","7.716,0","58,96%","$62.239,05","$43.319,98"
Kazakhstan,MercadoLibre,Hipermercado,Unisex,Joyas,Coluber constrictor,2021,C2 2021,"$119.640,34","3.763,0","28,27%","$33.820,07","$85.820,27"
Kazakhstan,Representante,Mayorista,Hombre,Vestimenta,Phalaropus fulicarius,2021,C2 2021,"$142.760,02","819,0","57,71%","$82.382,69","$60.377,33"
Kazakhstan,Especial,De proximidad,Mujer,Accesorios,Phoenicopterus ruber,2021,C2 2021,"$171.786,81","16.693,0","70,03%","$120.295,63","$51.491,18"
Mexico,Especial,De proximidad,Hombre,Vestimenta,Chordeiles minor,2021,C2 2021,"$172.379,96","9.330,0","58,59%","$100.998,76","$71.381,20"
Mexico,MercadoLibre,Mayorista,Adultos,Calzado,Dendrocygna viduata,2021,C2 2021,"$144.250,10","8.970,0","69,90%","$100.833,66","$43.416,44"
Mexico,Mail,Especializado,Hombre,Accesorios,Phalacrocorax brasilianus,2021,C2 2021,"$98.611,52","15.174,0","54,55%","$53.791,96","$44.819,56"
Mexico,Teléfono,Mayorista,Infantil,Vestimenta,Platalea leucordia,2021,C2 2021,"$130.678,18","14.808,0","35,28%","$46.097,75","$84.580,43"
Mexico,MercadoLibre,Hipermercado,Mujer,Vestimenta,Erinaceus frontalis,2021,C2 2021,"$101.975,86","17.402,0","31,18%","$31.797,18","$70.178,68"
Mexico,Representante,Grandes Almacenes,Adultos,Calzado,Dusicyon thous,2021,C2 2021,"$96.304,70","16.780,0","32,75%","$31.536,71","$64.767,99"
Mexico,Representante,Especializado,Adultos,Vestimenta,Falco mexicanus,2021,C2 2021,"$171.809,88","16.906,0","48,27%","$82.933,39","$88.876,49"
Mexico,MercadoLibre,Mayorista,Hombre,Joyas,Coluber constrictor,2021,C2 2021,"$180.374,99","17.429,0","61,74%","$111.356,18","$69.018,81"
Mexico,Especial,Especializado,Infantil,Joyas,Rhea americana,2021,C2 2021,"$162.082,85","12.754,0","67,08%","$108.722,23","$53.360,62"
Mexico,Especial,Especializado,Infantil,Lentes,Eolophus roseicapillus,2021,C2 2021,"$127.176,03","8.822,0","29,67%","$37.729,65","$89.446,38"
Mexico,Teléfono,Hipermercado,Hombre,Calzado,Heloderma horridum,2021,C2 2021,"$108.901,66","5.117,0","45,21%","$49.234,22","$59.667,44"
Mexico,Teléfono,Hipermercado,Hombre,Juguetes,Speotyte cuniculata,2021,C2 2021,"$111.444,03","9.643,0","45,57%","$50.787,41","$60.656,62"
Mexico,Representante,Especializado,Mujer,Vestimenta,Geococcyx californianus,2021,C2 2021,"$152.908,87","14.122,0","37,78%","$57.762,46","$95.146,41"
Mexico,MercadoLibre,Grandes Almacenes,Unisex,Calzado,Odocoileus hemionus,2021,C2 2021,"$153.869,79","10.022,0","71,81%","$110.498,32","$43.371,47"
Mexico,Especial,Grandes Almacenes,Mujer,Calzado,Cacatua tenuirostris,2021,C2 2021,"$152.786,86","14.810,0","70,85%","$108.255,13","$44.531,73"
Mexico,Mail,Hipermercado,Hombre,Vestimenta,Chordeiles minor,2021,C2 2021,"$145.802,46","6.727,0","48,21%","$70.290,79","$75.511,67"
Mexico,MercadoLibre,Mayorista,Infantil,Accesorios,Grus canadensis,2021,C2 2021,"$129.677,25","15.693,0","29,03%","$37.642,71","$92.034,54"
Mexico,Website,Hipermercado,Unisex,Accesorios,Galictis vittata,2021,C2 2021,"$134.274,12","2.427,0","70,87%","$95.164,40","$39.109,72"
Mexico,Teléfono,De proximidad,Mujer,Lentes,Corvus albus,2021,C2 2021,"$143.262,24","1.089,0","61,68%","$88.367,51","$54.894,73"
Mexico,Website,Mayorista,Hombre,Lentes,Otaria flavescens,2021,C2 2021,"$172.620,15","6.651,0","67,75%","$116.950,44","$55.669,71"
Mexico,Especial,De proximidad,Hombre,Juguetes,Anhinga rufa,2021,C2 2021,"$161.003,05","605,0","56,79%","$91.441,41","$69.561,64"
Mexico,Especial,De proximidad,Unisex,Accesorios,Phoenicopterus ruber,2021,C2 2021,"$169.112,50","13.837,0","47,95%","$81.081,93","$88.030,57"
Mexico,Mail,De proximidad,Adultos,Vestimenta,Erinaceus frontalis,2021,C2 2021,"$173.764,41","15.044,0","75,30%","$130.850,45","$42.913,96"
Mexico,Especial,Hipermercado,Unisex,Joyas,Anthropoides paradisea,2021,C2 2021,"$152.549,48","11.944,0","33,71%","$51.420,92","$101.128,56"
Mexico,Website,Hipermercado,Hombre,Vestimenta,Junonia genoveua,2021,C2 2021,"$93.027,02","9.365,0","69,69%","$64.828,26","$28.198,76"
Mexico,Especial,Mayorista,Unisex,Lentes,Butorides striatus,2021,C2 2021,"$110.174,33","13.378,0","41,92%","$46.187,36","$63.986,97"
Mexico,Teléfono,Hipermercado,Adultos,Accesorios,Genetta genetta,2021,C2 2021,"$125.113,62","1.079,0","59,08%","$73.916,50","$51.197,12"
Mexico,Mail,De proximidad,Adultos,Calzado,Heloderma horridum,2021,C2 2021,"$181.590,25","15.085,0","42,07%","$76.402,58","$105.187,67"
Mexico,Teléfono,Hipermercado,Hombre,Juguetes,Sarcorhamphus papa,2021,C2 2021,"$167.613,00","16.214,0","60,12%","$100.766,66","$66.846,34"
Mexico,Teléfono,Especializado,Mascotas,Juguetes,Tamandua tetradactyla,2021,C2 2021,"$144.997,04","9.673,0","31,63%","$45.855,93","$99.141,11"
Mexico,MercadoLibre,Mayorista,Mujer,Juguetes,Tursiops truncatus,2021,C2 2021,"$162.324,00","5.105,0","52,15%","$84.657,82","$77.666,18"
Mexico,Teléfono,De proximidad,Unisex,Vestimenta,Falco mexicanus,2021,C2 2021,"$116.940,52","10.386,0","55,98%","$65.460,49","$51.480,03"
Mexico,Mail,Grandes Almacenes,Hombre,Vestimenta,Geococcyx californianus,2021,C2 2021,"$169.528,86","5.163,0","44,98%","$76.258,28","$93.270,58"
Mexico,Especial,De proximidad,Mascotas,Lentes,Cygnus atratus,2021,C2 2021,"$182.270,61","3.166,0","74,84%","$136.404,06","$45.866,55"
Mexico,Mail,Mayorista,Infantil,Accesorios,Spermophilus parryii,2021,C2 2021,"$103.943,59","3.767,0","28,65%","$29.784,55","$74.159,04"
Mexico,Especial,Mayorista,Mascotas,Joyas,Dusicyon thous,2021,C2 2021,"$120.796,51","17.285,0","26,91%","$32.511,22","$88.285,29"
Mexico,Mail,Grandes Almacenes,Infantil,Calzado,Antilope cervicapra,2021,C2 2021,"$168.801,96","4.891,0","54,47%","$91.954,24","$76.847,72"
Mexico,Teléfono,De proximidad,Adultos,Lentes,Pavo cristatus,2021,C2 2021,"$176.199,18","11.050,0","25,51%","$44.947,13","$131.252,05"
Mexico,Website,Especializado,Infantil,Lentes,Corvus albus,2021,C2 2021,"$128.676,64","16.865,0","49,21%","$63.325,38","$65.351,26"
Mexico,Teléfono,Hipermercado,Adultos,Juguetes,Bison bison,2021,C2 2021,"$130.640,73","2.168,0","63,74%","$83.269,19","$47.371,54"
Mexico,Especial,Mayorista,Infantil,Joyas,Dusicyon thous,2021,C2 2021,"$114.151,15","10.919,0","29,30%","$33.444,83","$80.706,32"
Mexico,Especial,De proximidad,Unisex,Calzado,Oreamnos americanus,2021,C2 2021,"$158.800,32","14.572,0","60,83%","$96.601,52","$62.198,80"
Mexico,Representante,De proximidad,Hombre,Accesorios,Spermophilus parryii,2021,C2 2021,"$95.337,08","8.460,0","50,17%","$47.826,41","$47.510,67"
Mexico,MercadoLibre,Hipermercado,Adultos,Juguetes,Tursiops truncatus,2021,C2 2021,"$178.055,42","4.973,0","45,09%","$80.283,84","$97.771,58"
Mexico,MercadoLibre,Grandes Almacenes,Infantil,Juguetes,Hyaena hyaena,2021,C2 2021,"$173.900,95","3.132,0","47,94%","$83.375,94","$90.525,01"
Mexico,Teléfono,Especializado,Hombre,Vestimenta,Geococcyx californianus,2021,C2 2021,"$126.952,79","5.582,0","51,42%","$65.282,65","$61.670,14"
Mexico,Teléfono,Mayorista,Mascotas,Calzado,Ceratotherium simum,2021,C2 2021,"$125.129,97","7.334,0","61,59%","$77.070,40","$48.059,57"
Mexico,Mail,De proximidad,Infantil,Accesorios,Sciurus vulgaris,2021,C2 2021,"$142.069,86","15.321,0","54,39%","$77.277,84","$64.792,02"
Mexico,Teléfono,Especializado,Adultos,Lentes,Megaderma spasma,2021,C2 2021,"$184.773,66","15.893,0","64,87%","$119.863,60","$64.910,06"
Mexico,Website,Grandes Almacenes,Unisex,Calzado,Dusicyon thous,2021,C2 2021,"$160.674,85","12.897,0","34,60%","$55.594,12","$105.080,73"
Mexico,Mail,Hipermercado,Infantil,Calzado,unavailable,2021,C2 2021,"$151.104,35","3.510,0","52,93%","$79.977,42","$71.126,93"
Mexico,Representante,De proximidad,Hombre,Joyas,Anthropoides paradisea,2021,C2 2021,"$99.533,88","8.548,0","64,90%","$64.596,09","$34.937,79"
Mexico,Mail,Grandes Almacenes,Infantil,Juguetes,Bison bison,2021,C2 2021,"$170.920,05","16.209,0","29,71%","$50.776,24","$120.143,81"
Nicaragua,MercadoLibre,Especializado,Hombre,Vestimenta,Crax sp.,2021,C2 2021,"$104.962,82","10.066,0","48,49%","$50.894,03","$54.068,79"
Nicaragua,Mail,De proximidad,Mujer,Accesorios,Genetta genetta,2021,C2 2021,"$181.929,71","17.517,0","66,84%","$121.610,49","$60.319,22"
Nicaragua,Teléfono,Especializado,Adultos,Accesorios,Eremophila alpestris,2021,C2 2021,"$170.453,65","13.009,0","55,72%","$94.972,43","$75.481,22"
Panama,MercadoLibre,De proximidad,Mujer,Lentes,Megaderma spasma,2021,C2 2021,"$128.565,94","3.242,0","70,29%","$90.364,69","$38.201,25"
Panama,Representante,Hipermercado,Hombre,Lentes,Mazama gouazoubira,2021,C2 2021,"$112.931,71","15.949,0","68,42%","$77.273,44","$35.658,27"
Panama,Representante,Grandes Almacenes,Mujer,Vestimenta,Phalaropus fulicarius,2021,C2 2021,"$172.877,70","2.625,0","60,64%","$104.828,75","$68.048,95"
Panama,Especial,De proximidad,Infantil,Joyas,Ammospermophilus nelsoni,2021,C2 2021,"$98.573,66","8.085,0","26,26%","$25.887,87","$72.685,79"
Panama,Teléfono,Grandes Almacenes,Mascotas,Calzado,Odocoileus hemionus,2021,C2 2021,"$142.630,32","7.840,0","40,69%","$58.038,84","$84.591,48"
Panama,Website,Especializado,Mujer,Juguetes,Chordeiles minor,2021,C2 2021,"$173.584,95","11.057,0","74,32%","$129.003,85","$44.581,10"
Panama,Mail,Grandes Almacenes,Infantil,Accesorios,Anthropoides paradisea,2021,C2 2021,"$103.703,87","6.771,0","34,68%","$35.962,29","$67.741,58"
Panama,Representante,Mayorista,Mujer,Accesorios,Spermophilus parryii,2021,C2 2021,"$147.250,29","15.452,0","32,40%","$47.712,61","$99.537,68"
Panama,Especial,Especializado,Hombre,Joyas,Tiliqua scincoides,2021,C2 2021,"$116.594,70","8.358,0","66,93%","$78.037,00","$38.557,70"
Panama,Especial,Grandes Almacenes,Adultos,Vestimenta,Sylvicapra grimma,2021,C2 2021,"$107.670,80","5.559,0","50,59%","$54.467,43","$53.203,37"
Panama,Website,Especializado,Mujer,Vestimenta,Erinaceus frontalis,2021,C2 2021,"$114.643,31","3.795,0","33,36%","$38.249,49","$76.393,82"
Peru,Especial,Hipermercado,Mascotas,Vestimenta,Dusicyon thous,2021,C2 2021,"$97.220,53","6.369,0","43,20%","$41.999,30","$55.221,23"
Peru,Mail,De proximidad,Mascotas,Calzado,Ceratotherium simum,2021,C2 2021,"$169.564,65","5.006,0","74,69%","$126.642,89","$42.921,76"
Peru,Website,Mayorista,Unisex,Lentes,Mazama gouazoubira,2021,C2 2021,"$162.976,20","8.992,0","38,45%","$62.659,35","$100.316,85"
Peru,Website,Hipermercado,Mascotas,Joyas,Camelopardalis,2021,C2 2021,"$110.488,77","3.523,0","25,15%","$27.784,39","$82.704,38"
Peru,MercadoLibre,De proximidad,Hombre,Calzado,Dusicyon thous,2021,C2 2021,"$166.949,59","8.434,0","68,27%","$113.975,42","$52.974,17"
Peru,Especial,Hipermercado,Adultos,Accesorios,Carduelis pinus,2021,C2 2021,"$109.511,12","16.571,0","72,74%","$79.662,98","$29.848,14"
Peru,Teléfono,Mayorista,Hombre,Accesorios,Tetracerus quadricornis,2021,C2 2021,"$132.456,81","1.909,0","35,80%","$47.423,90","$85.032,91"
Peru,Teléfono,De proximidad,Infantil,Joyas,Rhea americana,2021,C2 2021,"$147.205,94","16.060,0","65,95%","$97.075,99","$50.129,95"
Peru,Website,Hipermercado,Hombre,Juguetes,Eudyptula minor,2021,C2 2021,"$119.945,05","6.421,0","72,21%","$86.607,35","$33.337,70"
Peru,Website,Especializado,Infantil,Calzado,Sylvilagus floridanus,2021,C2 2021,"$125.988,47","15.664,0","68,72%","$86.582,97","$39.405,50"
Peru,Especial,Mayorista,Adultos,Accesorios,Lamprotornis nitens,2021,C2 2021,"$91.861,63","1.506,0","31,40%","$28.842,97","$63.018,66"
Peru,MercadoLibre,De proximidad,Hombre,Lentes,Theropithecus gelada,2021,C2 2021,"$135.769,95","786,0","38,37%","$52.096,01","$83.673,94"
Peru,Especial,Grandes Almacenes,Mascotas,Joyas,Meles meles,2021,C2 2021,"$151.277,59","7.658,0","68,41%","$103.482,39","$47.795,20"
Peru,MercadoLibre,Grandes Almacenes,Adultos,Joyas,Anthropoides paradisea,2021,C2 2021,"$92.851,09","3.231,0","48,82%","$45.326,58","$47.524,51"
Peru,Especial,De proximidad,Mascotas,Accesorios,Sus scrofa,2021,C2 2021,"$100.226,57","697,0","51,27%","$51.386,50","$48.840,07"
Peru,Website,De proximidad,Hombre,Calzado,Ceratotherium simum,2021,C2 2021,"$142.968,90","8.338,0","61,09%","$87.336,73","$55.632,17"
Peru,Representante,Hipermercado,Adultos,Calzado,Genetta genetta,2021,C2 2021,"$131.116,48","5.125,0","39,46%","$51.734,99","$79.381,49"
Peru,Website,Especializado,Hombre,Juguetes,Anhinga rufa,2021,C2 2021,"$150.485,46","10.130,0","67,30%","$101.270,42","$49.215,04"
Peru,MercadoLibre,Mayorista,Mascotas,Calzado,Hyaena brunnea,2021,C2 2021,"$94.031,33","6.153,0","53,93%","$50.708,72","$43.322,61"
Peru,Especial,Especializado,Infantil,Lentes,Speotyte cuniculata,2021,C2 2021,"$174.814,06","17.239,0","41,29%","$72.172,79","$102.641,27"
Peru,MercadoLibre,Especializado,Mujer,Juguetes,Orcinus orca,2021,C2 2021,"$160.778,61","15.502,0","71,75%","$115.355,76","$45.422,85"
Peru,Website,De proximidad,Mujer,Vestimenta,Meles meles,2021,C2 2021,"$178.524,88","6.879,0","72,18%","$128.853,29","$49.671,59"
Peru,MercadoLibre,Grandes Almacenes,Hombre,Accesorios,Grus canadensis,2021,C2 2021,"$108.351,79","8.697,0","63,08%","$68.344,45","$40.007,34"
Peru,Website,Grandes Almacenes,Hombre,Juguetes,Butorides striatus,2021,C2 2021,"$105.798,17","10.764,0","33,88%","$35.849,12","$69.949,05"
Peru,MercadoLibre,Hipermercado,Adultos,Accesorios,Grus canadensis,2021,C2 2021,"$107.464,71","6.627,0","27,95%","$30.031,39","$77.433,32"
Peru,Representante,Hipermercado,Unisex,Vestimenta,Platalea leucordia,2021,C2 2021,"$174.936,92","7.910,0","40,21%","$70.349,36","$104.587,56"
Peru,Teléfono,Hipermercado,Mujer,Joyas,Ammospermophilus nelsoni,2021,C2 2021,"$93.349,35","8.805,0","56,63%","$52.865,49","$40.483,86"
Peru,Especial,Mayorista,Infantil,Accesorios,Galictis vittata,2021,C2 2021,"$157.343,71","14.144,0","58,40%","$91.895,43","$65.448,28"
Peru,Website,Hipermercado,Unisex,Accesorios,Sus scrofa,2021,C2 2021,"$166.403,20","13.191,0","34,52%","$57.449,58","$108.953,62"
Peru,Especial,De proximidad,Mascotas,Juguetes,Speotyte cuniculata,2021,C2 2021,"$171.740,32","9.779,0","36,50%","$62.690,79","$109.049,53"
Peru,Mail,Especializado,Hombre,Joyas,Canis latrans,2021,C2 2021,"$138.673,94","7.468,0","54,27%","$75.264,51","$63.409,43"
Peru,Teléfono,Mayorista,Mujer,Accesorios,Phoenicopterus ruber,2021,C2 2021,"$168.054,21","4.473,0","31,10%","$52.259,59","$115.794,62"
Peru,Website,Grandes Almacenes,Adultos,Vestimenta,Dusicyon thous,2021,C2 2021,"$185.419,30","7.544,0","66,90%","$124.038,70","$61.380,60"
Peru,MercadoLibre,Grandes Almacenes,Mujer,Accesorios,Zosterops pallidus,2021,C2 2021,"$172.561,88","6.392,0","71,48%","$123.341,85","$49.220,03"
Peru,MercadoLibre,Especializado,Adultos,Calzado,Dendrocygna viduata,2021,C2 2021,"$145.643,19","12.133,0","24,71%","$35.985,33","$109.657,86"
Peru,Representante,Hipermercado,Mascotas,Joyas,Bassariscus astutus,2021,C2 2021,"$158.740,85","11.153,0","63,20%","$100.324,75","$58.416,10"
Peru,Teléfono,Especializado,Hombre,Juguetes,Eubalaena australis,2021,C2 2021,"$93.502,61","1.658,0","62,95%","$58.860,92","$34.641,69"
Peru,MercadoLibre,Grandes Almacenes,Mascotas,Joyas,Camelopardalis,2021,C2 2021,"$135.248,34","5.943,0","48,53%","$65.632,57","$69.615,77"
Peru,MercadoLibre,Mayorista,Adultos,Lentes,unavailable,2021,C2 2021,"$131.977,51","4.077,0","43,44%","$57.335,11","$74.642,40"
Peru,Mail,Mayorista,Adultos,Joyas,Ammospermophilus nelsoni,2021,C2 2021,"$183.113,98","16.344,0","62,93%","$115.236,21","$67.877,77"
Peru,Teléfono,Grandes Almacenes,Mujer,Joyas,Camelopardalis,2021,C2 2021,"$128.663,98","3.856,0","46,79%","$60.203,64","$68.460,34"
Peru,Especial,Hipermercado,Infantil,Juguetes,Boselaphus tragocamelus,2021,C2 2021,"$136.914,32","1.591,0","32,09%","$43.937,38","$92.976,94"
Peru,Representante,Especializado,Mascotas,Lentes,Equus hemionus,2021,C2 2021,"$174.701,86","9.980,0","59,07%","$103.196,55","$71.505,31"
Peru,Teléfono,Especializado,Mascotas,Calzado,Colaptes campestroides,2021,C2 2021,"$130.985,46","9.477,0","53,85%","$70.537,87","$60.447,59"
Peru,Especial,De proximidad,Infantil,Accesorios,Eremophila alpestris,2021,C2 2021,"$120.573,62","15.834,0","28,29%","$34.105,10","$86.468,52"
Peru,Mail,De proximidad,Unisex,Vestimenta,Junonia genoveua,2021,C2 2021,"$107.728,63","16.973,0","59,42%","$64.007,50","$43.721,13"
Peru,Mail,De proximidad,Infantil,Joyas,Dusicyon thous,2021,C2 2021,"$135.480,87","6.569,0","40,37%","$54.695,84","$80.785,03"
Peru,Teléfono,Hipermercado,Hombre,Vestimenta,Ninox superciliaris,2021,C2 2021,"$93.363,96","11.968,0","68,45%","$63.904,27","$29.459,69"
Peru,MercadoLibre,Especializado,Hombre,Joyas,Canis latrans,2021,C2 2021,"$138.867,99","9.287,0","46,71%","$64.871,20","$73.996,79"
Peru,Teléfono,Mayorista,Infantil,Accesorios,Sciurus vulgaris,2021,C2 2021,"$138.997,46","13.881,0","33,60%","$46.703,04","$92.294,42"
Peru,Especial,Hipermercado,Unisex,Accesorios,Lamprotornis nitens,2021,C2 2021,"$166.567,86","3.716,0","57,85%","$96.361,08","$70.206,78"
Peru,Especial,Hipermercado,Mascotas,Vestimenta,Platalea leucordia,2021,C2 2021,"$164.552,35","13.287,0","69,42%","$114.235,14","$50.317,21"
Peru,Mail,Grandes Almacenes,Unisex,Joyas,Meles meles,2021,C2 2021,"$128.627,34","9.459,0","45,52%","$58.551,58","$70.075,76"
Peru,Representante,Grandes Almacenes,Adultos,Accesorios,Arctogalidia trivirgata,2021,C2 2021,"$159.341,94","6.052,0","48,87%","$77.877,18","$81.464,76"
Peru,Representante,Grandes Almacenes,Mascotas,Accesorios,Butorides striatus,2021,C2 2021,"$181.585,17","13.714,0","54,40%","$98.786,23","$82.798,94"
Peru,Especial,De proximidad,Unisex,Accesorios,Spermophilus parryii,2021,C2 2021,"$170.088,72","4.217,0","37,10%","$63.106,50","$106.982,22"
Peru,Teléfono,Especializado,Mascotas,Lentes,Corvus albus,2021,C2 2021,"$134.513,48","10.969,0","59,71%","$80.314,60","$54.198,88"
Peru,Mail,Especializado,Infantil,Calzado,Hymenolaimus malacorhynchus,2021,C2 2021,"$131.845,86","7.048,0","51,66%","$68.113,99","$63.731,87"
Peru,Website,Mayorista,Mascotas,Joyas,Canis latrans,2021,C2 2021,"$159.357,64","14.824,0","43,86%","$69.900,38","$89.457,26"
Peru,Teléfono,De proximidad,Mascotas,Lentes,Mazama gouazoubira,2021,C2 2021,"$134.926,34","13.028,0","46,80%","$63.140,58","$71.785,76"
Peru,MercadoLibre,Grandes Almacenes,Mujer,Joyas,Meles meles,2021,C2 2021,"$96.452,58","8.699,0","25,79%","$24.878,47","$71.574,11"
Peru,MercadoLibre,De proximidad,Mascotas,Vestimenta,Junonia genoveua,2021,C2 2021,"$141.989,64","1.503,0","51,91%","$73.707,98","$68.281,66"
Peru,Representante,Especializado,Mujer,Vestimenta,Platalea leucordia,2021,C2 2021,"$164.134,75","10.795,0","26,75%","$43.901,70","$120.233,05"
Peru,Especial,Hipermercado,Infantil,Juguetes,Kobus defassa,2021,C2 2021,"$147.070,56","2.716,0","48,44%","$71.240,34","$75.830,22"
Peru,MercadoLibre,De proximidad,Infantil,Juguetes,Anitibyx armatus,2021,C2 2021,"$148.263,31","7.358,0","33,73%","$50.008,19","$98.255,12"
Peru,Teléfono,Hipermercado,Adultos,Juguetes,Eubalaena australis,2021,C2 2021,"$107.757,30","15.492,0","28,32%","$30.518,72","$77.238,58"
Peru,Mail,Especializado,Unisex,Joyas,Ammospermophilus nelsoni,2021,C2 2021,"$114.295,09","10.689,0","71,89%","$82.167,70","$32.127,39"
Peru,Especial,Especializado,Hombre,Accesorios,Genetta genetta,2021,C2 2021,"$138.772,66","17.396,0","74,45%","$103.315,72","$35.456,94"
Peru,Representante,Hipermercado,Infantil,Juguetes,Chordeiles minor,2021,C2 2021,"$169.467,41","8.597,0","29,82%","$50.532,70","$118.934,71"
Peru,Especial,Hipermercado,Mujer,Juguetes,Kobus defassa,2021,C2 2021,"$102.009,77","15.123,0","39,17%","$39.952,66","$62.057,11"
Peru,Especial,Especializado,Infantil,Juguetes,Boselaphus tragocamelus,2021,C2 2021,"$125.229,19","14.789,0","38,01%","$47.601,80","$77.627,39"
Peru,MercadoLibre,Especializado,Unisex,Calzado,Dendrocygna viduata,2021,C2 2021,"$145.120,46","4.266,0","46,95%","$68.136,63","$76.983,83"
Peru,Mail,Grandes Almacenes,Unisex,Lentes,Larus novaehollandiae,2021,C2 2021,"$106.342,64","12.087,0","72,51%","$77.108,64","$29.234,00"
